component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,T0_093225,H0_093225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,FLW0_181225
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,318905120.0,872408832.0,247974592.0,3988.4931640625,147881792.0,254574336.0,444180640.0,14441844.0,321479008.0,884650624.0,249034736.0,4009.15087890625,148342336.0,255486432.0,446711968.0,14452654.0,322832992.0,892628992.0,249891008.0,4000.650634765625,148728768.0,256291200.0,448883616.0,14457763.0,321660192.0,883367616.0,249093024.0,3995.90673828125,148442048.0,256120656.0,448455168.0,14452349.0,321191904.0,883243072.0,249107264.0,4005.63330078125,148500144.0,255779472.0,447145888.0,14446284.0,321668768.0,887716608.0,249466096.0,4007.2802734375,148524080.0,255997776.0,447623328.0,14449792.0,323121344.0,897071744.0,250072560.0,40197.9921875,148808416.0,256731376.0,450125632.0,14456283.0,321806784.0,887399680.0,249147088.0,4002.6279296875,148418688.0,256204448.0,448630080.0,14451326.0,173660,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.21364402770996,21.990509033203125,1011.3757934570312,194989.578125,4.575173377990723,0,8677730,True,BME690,19708,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:06.580,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.71,22450161.0,0.0,0.04,22160332.0,0.0,0.58,21470046.0,22.6,15.7,3700.0,3700.54,000000000DFEC3B1,300.0,302.19,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,318467744.0,870735808.0,247533888.0,3959.03466796875,147813344.0,254282720.0,443175392.0,14446263.0,321877280.0,887554048.0,248974176.0,3982.23486328125,148475408.0,255710720.0,447390336.0,14462197.0,323223968.0,893308160.0,249592624.0,3981.351318359375,148793664.0,256487344.0,449439008.0,14466462.0,321293248.0,880171200.0,248414288.0,3966.66015625,148334192.0,255697856.0,447298560.0,14456509.0,320724320.0,879889152.0,248458208.0,3967.523681640625,148381840.0,255381472.0,445890336.0,14449482.0,322142400.0,887958080.0,249313584.0,3990.945556640625,148625696.0,256102048.0,447617344.0,14457570.0,323356448.0,895396736.0,249927744.0,39986.02734375,149009472.0,257094816.0,450619904.0,14466182.0,321674112.0,885143232.0,248961024.0,3988.484375,148493216.0,256181664.0,448040896.0,14458469.0,173959,27.5238094329834,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,23.21364402770996,21.990509033203125,1011.3757934570312,194989.578125,4.575173377990723,0,8677730,True,BME690,19708,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:06.881,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.88,22450161.0,0.0,0.04,22160332.0,0.0,0.67,21470046.0,22.59,15.69,3700.0,3700.38,000000000DFEC3B1,300.0,301.46,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,319625696.0,876235840.0,247764112.0,3972.821044921875,147923520.0,254705536.0,444171040.0,14449484.0,322402144.0,890844800.0,249044768.0,3974.412353515625,148544320.0,255919136.0,448144640.0,14464679.0,322017440.0,886663104.0,248877472.0,3949.158447265625,148546128.0,255909856.0,447678912.0,14461814.0,320552672.0,875719360.0,247874128.0,3955.536865234375,148186640.0,255165184.0,445674848.0,14455212.0,321009856.0,883343936.0,248532512.0,3969.34521484375,148449920.0,255439408.0,446107136.0,14453679.0,322577248.0,892566080.0,249482608.0,3978.294677734375,148735472.0,256354384.0,448184512.0,14463944.0,322627040.0,890414592.0,249321264.0,39679.16796875,148835888.0,256527616.0,448603360.0,14464275.0,321456160.0,882226240.0,248518384.0,3962.24658203125,148402096.0,255726912.0,446597824.0,14459949.0,174261,27.604394912719727,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.21364402770996,21.99659538269043,1011.37744140625,196568.6875,4.57643985748291,0,8678171,True,BME690,19709,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:07.181,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.97,22450161.0,0.0,0.04,22160332.0,0.0,0.75,21470046.0,22.58,15.67,3700.0,3700.58,000000000DFEC3B1,300.0,300.63,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,320360192.0,879515200.0,248153264.0,3979.260009765625,148105008.0,254960816.0,445040896.0,14450710.0,323027072.0,893820032.0,249417808.0,3979.238037109375,148744528.0,256296160.0,449220352.0,14467175.0,322499520.0,887268544.0,248961024.0,3974.494140625,148649824.0,255902560.0,447617568.0,14462286.0,320631072.0,873372928.0,247758192.0,3965.34912109375,148209136.0,254920032.0,444938880.0,14453224.0,321843104.0,887964608.0,249014544.0,3982.771240234375,148642256.0,255915392.0,447576448.0,14457972.0,323110080.0,894831744.0,249690704.0,3978.498779296875,148829056.0,256525536.0,448600320.0,14465448.0,322491648.0,888111552.0,248989680.0,39661.53125,148692448.0,256017360.0,447035872.0,14459733.0,321106176.0,878617088.0,248053232.0,3954.0625,148269184.0,255285904.0,445160512.0,14455676.0,174563,27.604394912719727,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.21364402770996,21.990509033203125,1011.37744140625,196745.71875,4.575173377990723,0,8678613,True,BME690,19710,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:07.482,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.98,22450161.0,0.0,0.03,22160332.0,0.0,0.83,21470046.0,22.58,15.66,3700.0,3701.21,000000000DFEC3B1,300.0,299.67,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,321105792.0,883168640.0,248340416.0,3972.790283203125,148237328.0,255286896.0,445494848.0,14447548.0,323151040.0,895583168.0,249467152.0,3974.103271484375,148720480.0,256213520.0,448766400.0,14460864.0,321986688.0,883941056.0,248700944.0,3965.00390625,148546112.0,255699328.0,446912352.0,14455329.0,320183904.0,870793024.0,247676304.0,3967.4111328125,148203216.0,254876272.0,444399872.0,14448099.0,322161184.0,889634880.0,249373936.0,3983.420654296875,148798704.0,256329840.0,448617824.0,14459620.0,323573152.0,898416832.0,250176336.0,3985.610595703125,148962400.0,256894384.0,449514784.0,14466771.0,322053024.0,886072256.0,248913728.0,39666.421875,148620672.0,255826592.0,446508704.0,14456935.0,320559744.0,875621440.0,247846528.0,3962.40478515625,148281744.0,255043888.0,444171744.0,14451706.0,174863,27.68498039245605,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.21364402770996,21.990509033203125,1011.37744140625,196745.71875,4.575173377990723,0,8678613,True,BME690,19710,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:07.783,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.99,22450161.0,0.0,0.03,22160332.0,0.0,0.9,21470046.0,22.57,15.67,3700.0,3701.84,000000000DFEC3B1,300.0,298.71,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,320783936.0,883711488.0,248451440.0,3973.11865234375,148232608.0,255408304.0,445812896.0,14443101.0,323238592.0,898705536.0,249754720.0,3979.745849609375,148738768.0,256512704.0,449783584.0,14458060.0,321215776.0,879800128.0,248347872.0,3960.439208984375,148307840.0,255173072.0,445465280.0,14444972.0,319625696.0,869038592.0,247558672.0,3965.88916015625,148089168.0,254654832.0,443609056.0,14439850.0,322460672.0,892252736.0,249561248.0,3980.02734375,148784176.0,256588080.0,449593696.0,14455611.0,323434816.0,898470080.0,250304528.0,3976.072998046875,148955088.0,257023312.0,450170144.0,14461735.0,321657344.0,883722176.0,248745840.0,39665.98828125,148501088.0,255599200.0,446100000.0,14450257.0,320482976.0,875442688.0,247787744.0,3969.189208984375,148221040.0,254852336.0,443525312.0,14444568.0,175163,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.21331214904785,21.99661064147949,1011.3782958984376,196923.078125,4.576356887817383,0,8679054,True,BME690,19711,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:08.086,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.0,22450161.0,0.0,0.03,22160332.0,0.0,0.94,21470046.0,22.57,15.67,3700.0,3702.47,000000000DFEC3B1,300.0,297.81,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,321130176.0,885700544.0,248703168.0,3981.550048828125,148335728.0,255679328.0,446559232.0,14439291.0,322906496.0,895996160.0,249774944.0,3979.506591796875,148737120.0,256548096.0,449748800.0,14452549.0,320752672.0,877113600.0,248312496.0,3970.9443359375,148208096.0,254806112.0,444547616.0,14436241.0,319754592.0,870659840.0,247791616.0,3977.3642578125,148105728.0,254702592.0,444062144.0,14435860.0,322758112.0,894413056.0,249828544.0,3983.623779296875,148827760.0,256728432.0,450019296.0,14452019.0,322943520.0,894213632.0,250086896.0,3970.023193359375,148848656.0,256822528.0,449697216.0,14454808.0,321387328.0,880982528.0,248675696.0,39701.74609375,148481040.0,255579440.0,445962944.0,14443852.0,321246720.0,880668864.0,248201520.0,3985.620849609375,148314672.0,255216080.0,444540992.0,14441025.0,175464,27.604394912719727,29.296703338623047,0,0,0,0,0,0,0,0,0,0,0,1,23.21331214904785,21.990524291992188,1011.3766479492188,197100.765625,4.575090408325195,0,8679494,True,BME690,19712,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:08.385,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.01,22450161.0,0.0,0.03,22160332.0,0.0,0.8,21470046.0,22.56,15.68,3700.0,3703.09,000000000DFEC3B1,300.0,297.46,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,321969152.0,888277184.0,249083824.0,3999.533447265625,148432768.0,256124464.0,447947296.0,14438409.0,323333056.0,894479232.0,249725888.0,3983.8095703125,148697312.0,256604576.0,449972640.0,14448277.0,320821888.0,875607040.0,248203776.0,3977.7412109375,148155504.0,254853040.0,444555936.0,14429936.0,320971360.0,877743232.0,248417136.0,3996.810302734375,148206752.0,255087408.0,445042944.0,14431773.0,323452544.0,898149312.0,250141616.0,3996.222412109375,148889280.0,257004800.0,450662336.0,14446099.0,322741024.0,891857472.0,249883248.0,3980.74560546875,148715728.0,256643040.0,448975136.0,14444830.0,321090912.0,878676672.0,248530720.0,39764.46875,148423808.0,255481888.0,445565248.0,14434234.0,321468960.0,883787584.0,248360336.0,3985.590576171875,148359312.0,255512080.0,445789408.0,14436914.0,175766,27.44322204589844,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.21331214904785,21.990524291992188,1011.3766479492188,197100.765625,4.575090408325195,0,8679494,True,BME690,19712,0,0,0,8674985,24484,0,49.2650260925293,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:08.685,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.03,22450161.0,0.0,0.04,22160332.0,0.0,0.65,21470046.0,22.57,15.67,3700.0,3703.71,000000000DFEC3B1,300.0,297.11,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,322420160.0,891482880.0,249431552.0,3986.101806640625,148322032.0,256295504.0,448299744.0,14432696.0,322682656.0,891089152.0,249486880.0,3973.3603515625,148442320.0,256415136.0,449359136.0,14439079.0,320515328.0,874383616.0,248088576.0,3970.302978515625,148008208.0,254844592.0,444429344.0,14422936.0,321461440.0,883512640.0,248770848.0,3986.652099609375,148165248.0,255456016.0,446004992.0,14427916.0,323688128.0,900054848.0,250169856.0,3988.143798828125,148800800.0,257098640.0,450943040.0,14440638.0,322258784.0,888600384.0,249595200.0,3978.16357421875,148432272.0,256281152.0,447906880.0,14434942.0,320726848.0,876224448.0,248274960.0,39762.1796875,148187904.0,255151552.0,444616928.0,14424634.0,321994240.0,886289472.0,248586784.0,3990.22509765625,148319664.0,255655136.0,446116576.0,14432064.0,176066,27.604394912719727,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.21297836303711,21.996625900268555,1011.3758544921876,196391.953125,4.576272487640381,0,8679935,True,BME690,19713,0,0,0,8679988,24484,0,49.65270614624024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:08.985,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.04,22450161.0,0.0,0.04,22160332.0,0.0,0.51,21470046.0,22.57,15.66,3700.0,3704.34,000000000DFEC3B1,300.0,296.77,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,323210144.0,896622592.0,249934272.0,4000.138671875,148253872.0,256427168.0,448734208.0,14428980.0,321802560.0,886171136.0,249110176.0,3971.032470703125,148123696.0,256077712.0,448121984.0,14430407.0,320057472.0,871250048.0,247900352.0,3973.854248046875,147751744.0,254614608.0,443506016.0,14416577.0,321853664.0,887100224.0,249203904.0,3993.941650390625,148142912.0,255872464.0,446964480.0,14426459.0,324073664.0,903017664.0,250409760.0,3994.316650390625,148732304.0,257431392.0,451723296.0,14437952.0,321834720.0,886569664.0,249404768.0,3974.07861328125,148129200.0,255961584.0,447164320.0,14425706.0,320407360.0,875187072.0,248177888.0,39766.48828125,147814224.0,254809136.0,443617248.0,14413803.0,322452608.0,888155968.0,248811536.0,3990.13818359375,148145744.0,255763440.0,446387168.0,14424797.0,176367,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.21297836303711,21.996625900268555,1011.3758544921876,196215.5625,4.576272487640381,0,8680375,True,BME690,19714,0,0,0,8679988,24484,0,49.65270614624024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:09.287,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.02,22450161.0,0.0,0.04,22160332.0,0.0,0.54,21470046.0,22.58,15.65,3700.0,3702.64,000000000DFEC3B1,300.0,296.41,000000000DFEC3B8,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,7b32591a-b568-424c-8088-809e15a142e7,cdf3e7e9-fc5b-4026-8647-c4a72d8d93cb,323395232.0,899489536.0,250238144.0,3991.427734375,148281008.0,256457536.0,448922528.0,14425973.0,321201120.0,882683328.0,248950288.0,3977.067138671875,147952336.0,255593008.0,446848224.0,14421916.0,320100800.0,872446976.0,248031056.0,3984.31201171875,147592736.0,254311312.0,442912992.0,14409351.0,322005472.0,888571776.0,249377264.0,3985.330078125,148096688.0,256083664.0,447997248.0,14423829.0,324309280.0,904057600.0,250622928.0,3989.66650390625,148622128.0,257479808.0,452195392.0,14433954.0,321514784.0,884233920.0,249280512.0,3976.452880859375,147905488.0,255583008.0,446295968.0,14417793.0,321108544.0,878030272.0,248549904.0,39851.59375,147758016.0,254997424.0,444254720.0,14410368.0,323469696.0,894105024.0,249495264.0,3993.14892578125,148179872.0,256046768.0,447246016.0,14421772.0,176668,27.5238094329834,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.21297836303711,21.996625900268555,1011.3758544921876,196215.5625,4.576272487640381,0,8680375,True,BME690,19714,0,0,0,8679988,24484,0,49.65270614624024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0CLN-3AH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 7.5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:57:09.588,"{'cid': '74ecc66e-7b7d-4d71-9dd7-6a01383b0b82', 'uuid': '27faaf57-f5bf-4e94-bb2c-8c45a6002f3e', 'annotationId': '7b32591a-b568-424c-8088-809e15a142e7', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 300, 'Progress': 2, 'startTime': 1773413667046, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:54:27.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,1.0,22450161.0,0.0,0.05,22160332.0,0.0,0.61,21470046.0,22.58,15.65,3700.0,3700.2,000000000DFEC3B1,300.0,296.07,000000000DFEC3B8,-0.01
